Benchmark,Collection,Tag,Buggy?,Correct Result?,Time(s),RunTime Error,Category,Notes,Pipeline
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/32.sh_Pcat-1-sed-_3f80257c46b48d4dcaf2092be241a2ee_M19.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00369072s,,,,"cat ${1} | sed 1d | grep ""Bell"" | cut -f 2 | wc"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/32.sh_Pcat-1-sed-_3f80257c46b48d4dcaf2092be241a2ee_M6.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00519967s,,,,cat ${1} | sed 1d | cut -f 2 | wc -l
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/32.sh_Pcat-1-sed-_3f80257c46b48d4dcaf2092be241a2ee_M8.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00348306s,,,,"cat ${1} | sed 1d | grep ""Bell"" | cut -f 2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/33.sh_Pcat-1-sed-_92e226b9bc61f4c3376c4dc5f55f2fa3_M5.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00186253s,,,,cat ${1} | sed 1d | cut -f 2
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/35.sh_Pcat-1-grep_0677ba9418ec80d4be5984ccff49897f_M3.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00149417s,,Incomplete annotations,,cat ${1} | cut -f 1
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/36.sh_Pcat-1-cut-_03913ab64ab449610c91811757d9caa1_M10.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00566554s,,,,cat ${1} | cut -f 2 | sort | uniq -c | sort -nr | head -n 1 | fmt -w1 | sed 1d
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/36.sh_Pcat-1-cut-_03913ab64ab449610c91811757d9caa1_M4.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00527954s,,,,"cat ${1} | cut -f 2 | cut -d "" "" -f 1 | sort | sort -nr | uniq -c | head -n 1 | fmt -w1 | sed 1d"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/4.sh_Pcat-1-cut-_aebd1866bd47b0ba7f5d8344d2b6b37e_M18.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00467157s,,,,"cat ${1} | cut -d "" "" -f 1 | sort | uniq | sort -r"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/4.sh_Pcat-1-cut-_aebd1866bd47b0ba7f5d8344d2b6b37e_M5.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00298119s,,,,cat ${1} | sort | uniq -c | sort -r
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/4.sh_Pcat-1-cut-_aebd1866bd47b0ba7f5d8344d2b6b37e_M7.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00445986s,,,,"cat ${1} | cut -d "" "" -f 1 | sort | sort -r"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/5.sh_Pcat-1-cut-_89d8b804d5e14234b94336bf173cece2_M3.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00122118s,,,,"cat ${1} | tr -d "","""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/6.sh_Pcat-1-cut-_dab49b1438bcab40e4c4fccbd93ddcf7_M1.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00284481s,,,,"cat ${1} | cut -c 1-1 | cut -d "" "" -f 2 | tr -d ""\\n"" | tr ""[A-Z]"" ""[a-z]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/6.sh_Pcat-1-cut-_dab49b1438bcab40e4c4fccbd93ddcf7_M2.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00289345s,,,,"cat ${1} | cut -d "" "" -f 2 | tr -d ""\\n"" | cut -c 1-1 | tr ""[A-Z]"" ""[a-z]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/6.sh_Pcat-1-cut-_dab49b1438bcab40e4c4fccbd93ddcf7_M5.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00199628s,,,,"cat ${1} | cut -c 1-1 | tr -d ""\\n"" | tr ""[A-Z]"" ""[a-z]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/6.sh_Pcat-1-cut-_dab49b1438bcab40e4c4fccbd93ddcf7_M6.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00296736s,,,,"cat ${1} | cut -d "" "" -f 2 | tr -d ""\\n"" | tr ""[A-Z]"" ""[a-z]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/6.sh_Pcat-1-cut-_dab49b1438bcab40e4c4fccbd93ddcf7_M7.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00280404s,,,,"cat ${1} | cut -d "" "" -f 2 | cut -c 1-1 | tr ""[A-Z]"" ""[a-z]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/6.sh_Pcat-1-cut-_dab49b1438bcab40e4c4fccbd93ddcf7_M8.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00239635s,,,,"cat ${1} | cut -d "" "" -f 2 | cut -c 1-1 | tr -d ""\\n"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/6.sh_Pseq-10-grep-_cedaee4c850a81d1280c03da7e4b4427_M3.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00224209s,,,,"grep -oE ""[0-9a-f]+"" | head -n 5 | sort -n"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/6.sh_Pseq-10-grep-_cedaee4c850a81d1280c03da7e4b4427_M5.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00138450s,,,,"seq 10 | grep -oE ""[0-9a-f]+"" | sort -n"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/7.sh_Pcat-1-tr-_0ecc7ea82210624a14849379be471b89_M15.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00243640s,,,,"cat ${1} | tr "" "" ""\\n"" | grep ""\\."" | wc"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/8.sh_Pcat-1-tr-_fb7d49622db88c1ef9588b62750a6bdd_M19.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00319481s,,,,"cat ${1} | tr "" "" ""\\n"" | grep ""x"" | grep ""\\."" | wc"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/9.sh_Pcat-1-tr-_3d9fced8737676e9431971b47dc40f56_M31.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00544834s,,,,"cat ${1} | tr "" "" ""\\n"" | grep ""x"" | grep ""\\."" | cut -d ""."" -f 2 | grep -v ""[KQRBN]"" | wc"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_153_gold1.sh_Puname-v-grep_00344b7d97f4125065e34d3ce1e46794_M0.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00143981s,,,,"grep -o ""#[0-9]\\+"" | uname -v"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_153_gold1.sh_Puname-v-grep_00344b7d97f4125065e34d3ce1e46794_M6.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00185895s,,,,"uname -v | grep ""#[0-9]\\+"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_153_gold2.sh_Puname-r-awk-_ddcc04941a5c82adcd12dc0b0dc83023_M7.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00066185s,,Unsupported invocation,with empty output warning,"uname -r | awk -F""-"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_156_gold1.sh_Pecho-http-ww_f50c102f66c147024f85c1b1ba6817fa_M4.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00063968s,,,,"echo | cut -d""/"" -f3"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_156_gold1.sh_Pecho-http-ww_f50c102f66c147024f85c1b1ba6817fa_M6.sh,full_benchmark/curated_mutants/maybe,,True,True,0.01071024s,,,,"echo ""http://www.google.com"" | cut -f3"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_156_gold2.sh_Pecho-http-ww_02c4a63ceddd2addf37a03f1fb293390_M4.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00074553s,,,,"echo | sed -E ""s|https?://([^/]+).*|\\1|"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_160_gold1.sh_Pyes-head-n10_7a4005c43ecf3fe5ff51ee4633d934a9_M19.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00296998s,,,,yes | head -n10 | grep -n . | cut -d: -f1 | paste
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_160_gold1.sh_Pyes-head-n10_7a4005c43ecf3fe5ff51ee4633d934a9_M3.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00522947s,,,,yes | head -n10 | grep -n . | paste -sd: | cut -d: -f1
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_160_gold1.sh_Pyes-head-n10_7a4005c43ecf3fe5ff51ee4633d934a9_M4.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00083995s,,,,head -n10 | grep -n . | cut -d: -f1 | paste -sd:
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_160_gold1.sh_Pyes-head-n10_7a4005c43ecf3fe5ff51ee4633d934a9_M7.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00196457s,,,,yes | head -n10 | grep -n . | paste -sd:
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_160_gold1.sh_Pyes-head-n10_7a4005c43ecf3fe5ff51ee4633d934a9_M8.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00231671s,,,,yes | head -n10 | grep -n . | cut -d: -f1
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_164_gold1.sh_Pecho-Hello-w_c9ec3c3d481dca015a14816cb0e84673_M4.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00066519s,,,,"echo | tr -cd "";0-9"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_164_gold2.sh_Pecho-Hello-w_fa4852946002af878f2a6fede3f9123a_M4.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00064135s,,,,"echo | sed ""s/[^0-9;]//g"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_165_gold1.sh_Pecho-Hello-w_96f21bc281f02ee23fd8960bc2182331_M2.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00264335s,,,,"sed -e ""s/^[ \\t]*//"" | sed -e ""s/[ \\t]*\$//"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_165_gold1.sh_Pecho-Hello-w_96f21bc281f02ee23fd8960bc2182331_M3.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00285292s,,,,"echo ""  Hello world!	  "" | sed -e ""s/[ \\t]*\$//"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_165_gold1.sh_Pecho-Hello-w_96f21bc281f02ee23fd8960bc2182331_M4.sh,full_benchmark/curated_mutants/maybe,,True,False,0.01072788s,,,,"echo ""  Hello world!	  "" | sed -e ""s/^[ \\t]*//"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_165_gold1.sh_Pecho-Hello-w_96f21bc281f02ee23fd8960bc2182331_M6.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00079179s,,,,"echo | sed -e ""s/^[ \\t]*//"" | sed -e ""s/[ \\t]*\$//"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_165_gold2.sh_Pecho-n-Hell_52100d70d8adb9ee20caef7d874a7501_M4.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00262189s,,Unsupported invocation,,"echo ""  Hello world!    "" | sed ""s/^[ \\t]*//;s/[ \\t]*\$//"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_165_gold2.sh_Pecho-n-Hell_52100d70d8adb9ee20caef7d874a7501_M5.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00072622s,,,,"echo -n | sed ""s/^[ \\t]*//;s/[ \\t]*\$//"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_166_gold1.sh_Pecho-987654321-_7ca77aa3fa6fb0dc449962855c84c07c_M1.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00154877s,,,,echo 987654321 | cut -c 4- | rev | rev
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_166_gold1.sh_Pecho-987654321-_7ca77aa3fa6fb0dc449962855c84c07c_M2.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00245070s,,,,echo 987654321 | rev | rev | cut -c 4-
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_166_gold1.sh_Pecho-987654321-_7ca77aa3fa6fb0dc449962855c84c07c_M3.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00062704s,,,,rev | cut -c 4- | rev
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_166_gold1.sh_Pecho-987654321-_7ca77aa3fa6fb0dc449962855c84c07c_M4.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00129962s,,,,echo 987654321 | cut -c 4- | rev
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_166_gold1.sh_Pecho-987654321-_7ca77aa3fa6fb0dc449962855c84c07c_M5.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00207400s,,,,echo 987654321 | rev | rev
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_166_gold1.sh_Pecho-987654321-_7ca77aa3fa6fb0dc449962855c84c07c_M6.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00175333s,,,,echo 987654321 | rev | cut -c 4-
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_166_gold1.sh_Pecho-987654321-_7ca77aa3fa6fb0dc449962855c84c07c_M8.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00079465s,,,,echo | rev | cut -c 4- | rev
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_166_gold2.sh_Pecho-987654321_8ef437b93e4de9ebba36e8fc9da9cb0d_M4.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00062370s,,,,"echo | sed ""s/...\$//"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_169_gold1.sh_Pwho-cut-d-_f1996e5c67ea4c45129a7b877e5dde6f_M3.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00084019s,,,,"cut -d"" "" -f1 | sort | uniq"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_171_gold1.sh_Pseq-s-100-t_bc9c9ab9158e00ec8367c6be7e8ce27e_M4.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00120831s,,,,"seq 100 | tr -d ""[:digit:]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_172_gold2.sh_Pwho-wc-l_f3210b0dc480488b7af9b0a999297af5_M5.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00120997s,,,,who | wc
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_174_gold1.sh_Pcut-d-f1-et_13abdb6bca8e8d86aac90a579be3b150_M4.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00233936s,,,,cut -f1 /etc/group | sort
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_174_gold1.sh_Pcut-d-f1-et_13abdb6bca8e8d86aac90a579be3b150_M6.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00061131s,,,,cut -d: -f1 | sort
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_174_gold2.sh_Pcut-d-f1-et_26919bb1f613540dffee98e3fe165838_M2.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00168610s,,,,sort | uniq
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_174_gold2.sh_Pcut-d-f1-et_26919bb1f613540dffee98e3fe165838_M6.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00277448s,,,,cut -f1 /etc/group | sort | uniq
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_174_gold2.sh_Pcut-d-f1-et_26919bb1f613540dffee98e3fe165838_M8.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00087690s,,,,cut -d: -f1 | sort | uniq
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_17_gold1.sh_Pfind-type-f-_aff83cde3701f1adf4120936b5ab445a_M14.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00186324s,,,,"find . -type f -name ""*php"" | xargs cat | wc"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_17_gold1.sh_Pfind-type-f-_aff83cde3701f1adf4120936b5ab445a_M4.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00179601s,,,,"find . -type f -name ""*php"" | xargs cat"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_184_gold2.sh_Pfind-testbed-d_3b64f899373e1b22161102c97e22d7ba_M2.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00296926s,,,,sort -rh -k5 | head -n 3
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_23_gold1.sh_Pfind-DIRECTOR_26e3c519d8b1bf949301f6e1e807d1b0_M18.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00407124s,,,,"find ${DIRECTORY} -type f -print | sed -e ""s@^.*/@@"" | grep ""[aeiouyAEIOUY]"" | wc"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_23_gold1.sh_Pfind-DIRECTOR_26e3c519d8b1bf949301f6e1e807d1b0_M3.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00094271s,,,,"sed -e ""s@^.*/@@"" | grep ""[aeiouyAEIOUY]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_23_gold1.sh_Pfind-DIRECTOR_26e3c519d8b1bf949301f6e1e807d1b0_M6.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00414658s,,,,"find ${DIRECTORY} -type f -print | sed -e ""s@^.*/@@"" | grep ""[aeiouyAEIOUY]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_29_gold1.sh_Pgrep-oE-0-9_9d09ce09e6530d055b84cc41e0bc4a48_M10.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00386786s,,,,"grep -oE ""([0-9]{1,3}\\.){3}[0-9]{1,3}"" | sort | uniq -c | sort -nr"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_29_gold1.sh_Pgrep-oE-0-9_9d09ce09e6530d055b84cc41e0bc4a48_M3.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00177693s,,,,sort | uniq -c | sort -nr
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_29_gold1.sh_Pgrep-oE-0-9_9d09ce09e6530d055b84cc41e0bc4a48_M9.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00578237s,,,,grep -oE /etc/networks | sort | uniq -c | sort -nr
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_3_gold1.sh_Pcat-echo-FI_63786ce281f0cb802f6214c96b36defc_M2.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00282192s,,,,"echo ${FILES} | tr "" "" ""\\n"" | sort"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/intercode_3_gold2.sh_Pecho-FILES-_c418ffdfaa8b54352a8aeb418894587a_M8.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00364661s,,,,"echo ""${FILES}"" | tr "" "" ""\\n"" | sort | xargs cat"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/ladder8.sh_Pseq-10-head-_e7f492c48036519c8b5c081b00020a8c_M0.sh,full_benchmark/curated_mutants/maybe,,True,True,0.00069737s,,,,head -3 | seq 10 | xargs -n 1 expr 2 +
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/ladder8.sh_Pseq-10-head-_e7f492c48036519c8b5c081b00020a8c_M3.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00088644s,,Unsupported invocation,with output annotations,seq 10 | xargs -n 1 expr 2 +
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/ladder8.sh_Pseq-10-head-_e7f492c48036519c8b5c081b00020a8c_M4.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00068760s,,,,seq 10 | head -3
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/curated_mutants/maybe/ladder8.sh_Pseq-10-head-_e7f492c48036519c8b5c081b00020a8c_M8.sh,full_benchmark/curated_mutants/maybe,,True,False,0.00130486s,,,,seq 10 | head | xargs -n 1 expr 2 +
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/github_repos_commits/collected/post_commit/acme.sh_acme_04a609b.sh,full_benchmark/github_repos_commits/collected/post_commit,,False,False,0.00181794s,,,,"tr ""\\t"" "" "" <""${2}"" | _head_n ""${_fln}"" | grep -n ""^ *server *"" | grep -v server_name | _tail_n 1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/github_repos_commits/collected/post_commit/acme.sh_acme_04a609b.sh,full_benchmark/github_repos_commits/collected/post_commit,,False,True,0.00198078s,,,,"echo ""${_left}"" | tr ""\\t"" "" "" | grep -n ""^ *server *"" >/dev/null"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/github_repos_commits/collected/post_commit/acme.sh_acme_06580bf.sh,full_benchmark/github_repos_commits/collected/post_commit,,False,True,0.00466275s,,,,"cat ""${2}"" | tr ""\\t"" "" "" | grep ""^ *include +.*;"" >/dev/null"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/github_repos_commits/collected/post_commit/acme.sh_acme_06580bf.sh,full_benchmark/github_repos_commits/collected/post_commit,,False,True,0.00532722s,,,,"cat ""${2}"" | tr ""\\t"" "" "" | grep ""^ *include +.*;"" | sed ""s/include //"" | tr -d "" ;"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/github_repos_commits/collected/post_commit/acme.sh_acme_0c9c1ae.sh,full_benchmark/github_repos_commits/collected/post_commit,,False,True,0.00438619s,,Unsupported invocation,,"echo ""${responseHeaders}"" | grep -i ""^Location.*$"" | _tail_n 1 | tr -d ""\\r\\n \\t"" | cut -d "":"" -f 2-"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/github_repos_commits/collected/post_commit/acme.sh_acme_14f3dbb.sh,full_benchmark/github_repos_commits/collected/post_commit,,False,True,0.00066257s,,,,"sed -h 2>&1 | grep ""\\-i\\[SUFFIX]"" >/dev/null 2>&1"
