Benchmark,Collection,Tag,Buggy?,Correct Result?,Time(s),RunTime Error,Category,Notes,Pipeline
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/108.sh,full_benchmark/llm_injection/pipelines,,True,False,1.23s,,,,"cat /etc/hosts | sed ""s/localhost/127.0.0.1/"" | sed ""s/127.0.0.1/localhost/"" | sort | uniq | tr "" "" ""\\t"" | cut -f1 | xargs grep ."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/109.sh,full_benchmark/llm_injection/pipelines,,True,True,5.23s,,,,"ls -la | tr -s "" "" | tr "" "" ""\\n"" | sort | uniq -c | tr -d "" "" | wc -w | xargs find . -name"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/11.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,,,"cat file.txt | wc -l | grep ""pattern"" | sort | uniq"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/110.sh,full_benchmark/llm_injection/pipelines,,True,True,0.17s,,,,"seq 100 | grep [02468] | sort -n | tr ""\\n"" "" "" | uniq -c | sort -n | cut -d"" "" -f2 | xargs grep ."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/111.sh,full_benchmark/llm_injection/pipelines,,True,True,0.44s,,,,"ls -l | tr "" "" ""_"" | tr ""_"" ""\\t"" | tr ""\\t"" "","" | cut -d"" "" -f5 | sort -n | uniq | xargs find"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/112.sh,full_benchmark/llm_injection/pipelines,out of scope,True,False,0.28s,,semantic mistake - file not found,file not found if name contains space,"find . -type f | tr ""/"" "" "" | sort | uniq | tr "" "" ""/"" | xargs find -name | sort | uniq -c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/113.sh,full_benchmark/llm_injection/pipelines,,True,True,0.15s,,need transducer: tr/sed/cut,,"cat /etc/passwd | tr "":"" "" "" | cut -d: -f1,7 | sort | uniq | tr "" "" ""\\n"" | grep ""^/"" | xargs ls"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/114.sh,full_benchmark/llm_injection/pipelines,,True,True,0.90s,,,,"ls -l | cut -d"" "" -f9 | cut -d""."" -f1 | cut -d""_"" -f1 | sort | uniq -c | tr "" "" "","" | xargs grep ."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/115.sh,full_benchmark/llm_injection/pipelines,,True,True,0.12s,,,,"find . -type f | xargs wc -l | tr -s "" "" | tr "" "" ""\\t"" | tr -d "" "" | cut -f1 | sort -n | uniq -c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/116.sh,full_benchmark/llm_injection/pipelines,,True,True,0.15s,,,meaningless tr,"seq 100 | grep -v [13579] | uniq -c | sort | tr -s "" "" | cut -d"" "" -f2 | sort -n | xargs grep ."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/117.sh,full_benchmark/llm_injection/pipelines,,True,True,0.28s,,,may be detectable with herustics of xargs grep,"find . -name ""*.txt"" | tr ""\\n"" "" "" | tr "" "" ""\\n"" | sort | uniq | tr ""\\n"" "" "" | xargs grep ""pattern"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/118.sh,full_benchmark/llm_injection/pipelines,,True,True,3.28s,,,meaningless tr,"ls -la | tr -s "" "" | tr "" "" ""\\n"" | grep -v ""^$"" | tr -d "" "" | wc -l | xargs find . -name"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/119.sh,full_benchmark/llm_injection/pipelines,,True,True,1.70s,,need better support for command: sort; need transducer: tr/sed/cut,sort -k does not have enough fields,"ls -l | sort -k5n | sort -k9 | cut -d"" "" -f9 | tr ""."" "" "" | sort -k2 | uniq | xargs grep ."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/12.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,,,"ls | tr ""a-z"" ""A-Z"" | grep "".sh"" | sort | uniq | cut -d""."" -f1 | sed ""s/^/File: /"" | wc -l | xargs echo"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/120.sh,full_benchmark/llm_injection/pipelines,,True,True,0.22s,,,may be detectable with herustics of xargs grep,"cat /etc/passwd | tr "":"" "" "" | tr "" "" "":"" | cut -d: -f1,7 | sort | uniq -c | xargs grep ."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/121.sh,full_benchmark/llm_injection/pipelines,,True,True,0.28s,,,empty output of grep,"find . -type f | grep ""\\.txt"" | grep -v ""txt"" | grep ""^[^.]"" | sort | uniq | tr ""/"" "" "" | xargs"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/122.sh,full_benchmark/llm_injection/pipelines,,True,True,5.31s,,need transducer: tr/sed/cut,cut does not have enough fields,"ls -l | tr -s "" "" | tr "" "" ""_"" | cut -d"" "" -f5,9 | sort | uniq | tr ""_"" "" "" | xargs grep ."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/123.sh,full_benchmark/llm_injection/pipelines,,True,True,0.11s,,need transducer: tr/sed/cut,cut does not have enough fields,"cat /etc/passwd | tr "":"" ""\\t"" | tr ""\\t"" "","" | cut -d: -f1,7 | sort | uniq -c | tr "","" "" "" | xargs"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/13.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,,detectable with user annotations,"ls | grep "".txt"" | cut -d"" "" -f5 | sort -n | uniq | xargs -I {} find . -name ""{}"" | tr ""a-z"" ""A-Z"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/14.sh,full_benchmark/llm_injection/pipelines,,True,True,0.37s,,,,"ls -l | cut -d"" "" -f5 | sort -n | uniq | grep ""[0-9]"" | wc -l | tr -d ""\\n"" | sed ""s/^/Sizes: /"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/15.sh,full_benchmark/llm_injection/pipelines,,True,True,0.04s,,,,"find . -type f | xargs cat | sed ""s/\$/XX/"" | tr ""A-Z"" ""a-z"" | sed ""s/XX/\\n/"" | sort | uniq -d | grep ""."" | wc -l | sort -n"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/16.sh,full_benchmark/llm_injection/pipelines,,True,True,0.04s,,,,"find . -name ""*.txt"" | xargs cat | tr -d "" "" | cut -d"" "" -f1 | sort | uniq -c | sort -nr | grep ""[0-9]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/17.sh,full_benchmark/llm_injection/pipelines,,True,True,0.23s,,,,"ls -R | grep "".*\\.txt"" | xargs cat | tr A-Z a-z | tr -s "" "" ""\\n"" | sort -n | uniq -c | sort -n | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/18.sh,full_benchmark/llm_injection/pipelines,,True,True,0.05s,,unsorted input to uniq,,"find . -type f | xargs cat | sed ""s/[0-9]//g"" | sort | tr A-Z a-z | uniq | grep ""[a-z]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/19.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,,no enough fields to cut,"cat file.txt | tr "" "" ""\\n"" | cut -f2 | sort -u | uniq -c | tr -s "" "" | cut -d"" "" -f2 | sort -n"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/2.sh,full_benchmark/llm_injection/pipelines,,True,True,0.07s,,,,"cat file.txt | wc -l | grep ""pattern"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/20.sh,full_benchmark/llm_injection/pipelines,,True,True,0.05s,,single line to sort,,"find . -name ""*.log"" | xargs cat | grep -v ""[0-9]"" | sed ""s/error/ERROR/g"" | tr -d ""\\n"" | sort | uniq -c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/21.sh,full_benchmark/llm_injection/pipelines,can be improved with FST,True,False,0.41s,,need better support for command: sort; need transducer: tr/sed/cut,,"cat logs.txt | sed ""s/.*ERROR://g"" | cut -d"" "" -f1 | sort -k2 | uniq | grep ""[A-Z]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/22.sh,full_benchmark/llm_injection/pipelines,,True,True,0.12s,,single line to sort,,"find . -type f | xargs cat | tr -s "" "" ""\\n"" | tr ""\\n"" "" "" | grep ""[a-z]"" | sort -r | uniq -c | wc -w"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/23.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,,,"seq 100 | sed ""s/[0-9]/&,/g"" | cut -c1-5 | sort -n | tr "","" "" "" | uniq | grep ""[0-9]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/24.sh,full_benchmark/llm_injection/pipelines,,True,True,0.44s,,unsorted input to uniq,,"cat data.txt | sed ""s/[aeiou]/*/g"" | grep ""*"" | sort -r | uniq | tr ""*"" ""X"" | sort -n | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/25.sh,full_benchmark/llm_injection/pipelines,,True,True,4.07s,,,,"ls -l | tr -s "" "" | cut -d"" "" -f9 | tr "" "" ""_"" | sort -k2 | grep ""^[a-z]"" | grep ""[A-Z]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/26.sh,full_benchmark/llm_injection/pipelines,,True,True,0.07s,,unsorted input to uniq,,"find . -name ""*.txt"" | xargs cat | sed ""/^\$/d"" | sort | grep ""^[A-Z]"" | tr A-Z a-z | uniq -c | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/27.sh,full_benchmark/llm_injection/pipelines,,True,True,0.10s,,,,"find . -type f | xargs cat | tr -d ""[:punct:]"" | sed ""s/[0-9]/(&)/g"" | grep ""([0-9])"" | sort | uniq -c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/28.sh,full_benchmark/llm_injection/pipelines,,True,True,0.05s,,,sort -n expects numeric input but gets text,"seq 50 | sed ""s/[0-9]/& /g"" | sed ""s/^/Line: /"" | sort -n | tr "" "" ""\\t"" | cut -f2 | uniq | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/29.sh,full_benchmark/llm_injection/pipelines,,True,True,0.15s,,,,"ls -R | grep ""\\.log$"" | xargs cat | tr "" "" ""_"" | cut -d"" "" -f1 | grep ""[a-z]"" | grep ""[A-Z]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/3.sh,full_benchmark/llm_injection/pipelines,can be improved with FST,True,False,0.09s,,need transducer: tr/sed/cut,,"cat file.txt | tr "" "" "","" | cut -f1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/30.sh,full_benchmark/llm_injection/pipelines,,True,True,0.04s,,,can be detected with heuristic rules (xargs cat),"find . -type f | xargs cat | sed ""s/0x[0-9a-f]*/\\n&\\n/g"" | sort -n | tr ""\\n"" "" "" | uniq | wc -w"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/31.sh,full_benchmark/llm_injection/pipelines,,True,True,1.22s,,need transducer: tr/sed/cut,,"ls -l | cut -d"" "" -f9 | cut -d""."" -f1 | sort | grep ""^[0-9]"" | tr ""[:lower:]"" ""[:upper:]"" | uniq -c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/32.sh,full_benchmark/llm_injection/pipelines,,True,True,0.11s,,,,"cat file.txt | tr -d ""[:blank:]"" | cut -d"","" -f1,2 | sort -k2 | sed ""s/,/\\n/g"" | uniq | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/33.sh,full_benchmark/llm_injection/pipelines,,True,True,0.15s,,,sort -n expects numeric input but gets text,"seq 100 | sed ""s/^/Line /"" | cut -c1-8 | uniq | sort -n | tr "" "" ""\\t"" | grep ""[0-9]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/34.sh,full_benchmark/llm_injection/pipelines,,True,True,5.14s,,need better support for command: sort; need transducer: tr/sed/cut,,"ls -l | tr -s "" "" | tr "" "" "","" | cut -d"","" -f9 | sort -k2 | grep ""[a-z]"" | uniq -c | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/35.sh,full_benchmark/llm_injection/pipelines,,True,True,0.25s,,,sort -n expects numeric input but gets text,"cat numbers.txt | sed ""s/[0-9]/(&)/g"" | tr -d ""\\n"" | sort -n | tr "")("" ""\\n"" | uniq | grep ""[0-9]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/36.sh,full_benchmark/llm_injection/pipelines,,True,True,0.07s,,,can be detected with heuristic rules (xargs cat),"find . -type f | xargs cat | grep ""[A-Z]"" | grep ""[a-z]"" | sort | tr A-Z a-z | uniq -c | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/37.sh,full_benchmark/llm_injection/pipelines,,True,True,5.25s,,,meaningless grep,"ls -la | tr -s "" "" | tr "" "" "","" | cut -d"","" -f5 | sort -n | uniq | grep ""[0-9]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/38.sh,full_benchmark/llm_injection/pipelines,,True,False,2.34s,,unsorted input to uniq,,"cat log.txt | sed ""s/ERROR/error/g"" | sed ""s/error/WARNING/g"" | uniq | sort | grep ""WARNING"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/39.sh,full_benchmark/llm_injection/pipelines,,True,True,0.07s,,,can be detected with heuristic rules (xargs cat),"find . -name ""*.csv"" | xargs cat | tr -d "","" | sort -k2 | cut -d"" "" -f1 | uniq -c | grep ""[0-9]"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/4.sh,full_benchmark/llm_injection/pipelines,,True,True,0.20s,,,,"cat file.txt | tr ""a-z"" ""A-Z"" | grep ""pattern"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/40.sh,full_benchmark/llm_injection/pipelines,,True,True,0.10s,,,,"ls -R | cut -d""/"" -f2 | cut -d""."" -f1 | sed ""s/[0-9]/(&)/g"" | sort -n | uniq | grep ""^("" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/41.sh,full_benchmark/llm_injection/pipelines,,True,True,0.54s,,,,"cat data.txt | tr -d ""[:punct:]"" | grep ""[0-9]"" | sort | sed ""s/[0-9]/#/g"" | uniq -c | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/42.sh,full_benchmark/llm_injection/pipelines,,True,True,0.09s,,,can be detected with heuristic rules (xargs cat),"find . -type f | xargs cat | sed ""s/[0-9]/#/g"" | sed ""s/#/*/g"" | cut -d""|"" -f1 | sort | uniq -c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/43.sh,full_benchmark/llm_injection/pipelines,,True,True,0.30s,,need transducer: tr/sed/cut,,"ls -R | tr -d "" "" | cut -d"" "" -f1 | tr ""[:upper:]"" ""[:lower:]"" | sort | uniq -c | sort -nr | sed ""s/^[ ]*//"" | grep -v ""^$"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/44.sh,full_benchmark/llm_injection/pipelines,,True,True,0.03s,,,meaningless grep,"seq 100 | grep ""[0-9]"" | sort -n | uniq | tr ""0-9"" ""a-j"" | grep ""[k-z]"" | wc -l | xargs find . -type f -name"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/45.sh,full_benchmark/llm_injection/pipelines,,True,True,0.05s,,,,"find . -type f | sed ""d"" | sort -u | cut -d""/"" -f2 | tr ""[:lower:]"" ""[:upper:]"" | grep ""^[A-Z]"" | uniq | wc -l | xargs ls"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/46.sh,full_benchmark/llm_injection/pipelines,,True,True,0.11s,,,meaningless tr,"cat /etc/passwd | tr -d "":"" | tr "":"" "" "" | cut -d: -f1,6 | sort | uniq | grep -v ""^#"" | sed ""s/\$//"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/47.sh,full_benchmark/llm_injection/pipelines,,True,True,0.30s,,,meaningless grep,"find . -name ""*.txt"" | sort | sort -r | uniq | tr ""."" ""_"" | sed ""s/_txt\$//"" | grep -v ""^\\\\."" | cut -d""/"" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/48.sh,full_benchmark/llm_injection/pipelines,,True,True,5.09s,,,dropped tr -s,"ls -l | tr -d ""\\n"" | sort -k5,5n | cut -d"" "" -f9 | grep . | uniq -c | sed ""s/^[ ]*//"" | tr "" "" ""\\t"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/49.sh,full_benchmark/llm_injection/pipelines,,True,True,0.03s,,,meaningless grep,"seq 1000 | grep ""[0-9]"" | grep -v ""[0-9]"" | sort -n | tr ""\\n"" "" "" | sed ""s/ /\\n/g"" | uniq | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/5.sh,full_benchmark/llm_injection/pipelines,,True,True,0.10s,,,,"cat file.txt | sed ""s/foo/bar/g"" | grep ""foo"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/50.sh,full_benchmark/llm_injection/pipelines,can be improved with FST,True,False,0.41s,,need transducer: tr/sed/cut,meaningless cut,"find . -type f | tr -d ""/"" | cut -d""/"" -f1 | sort | uniq | grep -v ""^\\\\."" | sed ""s/\$//"" | tr ""[:lower:]"" ""[:upper:]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/51.sh,full_benchmark/llm_injection/pipelines,,True,True,0.07s,,,,"seq 100 | sed ""s/[0-9]//g"" | sort -n | uniq | tr "" "" ""\\n"" | grep . | cut -d"" "" -f1 | wc -l | xargs find . -type f -name"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/52.sh,full_benchmark/llm_injection/pipelines,,True,True,0.13s,,,meaningless grep,"ls -R | sort | uniq | grep -v ""^$"" | tr ""[:upper:]"" ""[:lower:]"" | sort | uniq | cut -d""."" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/53.sh,full_benchmark/llm_injection/pipelines,,True,True,0.16s,,,empty output of grep,"cat /etc/passwd | tr -d ""a-z"" | grep ""[a-z]"" | sort | uniq | cut -d: -f1 | sed ""s/\$//"" | tr ""[:upper:]"" ""[:lower:]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/54.sh,full_benchmark/llm_injection/pipelines,,True,True,0.19s,,,empty output of sed,"ls -l | sed ""d"" | grep ""^-"" | cut -d"" "" -f9 | sort | uniq | tr ""[:lower:]"" ""[:upper:]"" | grep ""[A-Z]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/55.sh,full_benchmark/llm_injection/pipelines,,True,True,0.09s,,,meaningless cut,"seq 100 | tr ""0-9"" ""a-j"" | tr ""a-z"" ""A-Z"" | sort | uniq | grep ""[A-J]"" | sed ""s/\$//"" | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/56.sh,full_benchmark/llm_injection/pipelines,,True,True,0.21s,,,empty output of grep,"find . -name ""*.txt"" | grep -v ""txt"" | grep ""txt"" | sort | uniq | tr ""."" ""_"" | sed ""s/_txt\$//"" | cut -d""/"" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/57.sh,full_benchmark/llm_injection/pipelines,,True,True,0.80s,,need transducer: tr/sed/cut,,"ls -l | tr -d "" "" | cut -d"" "" -f9 | sort | uniq | grep -v ""^\\\\."" | sed ""s/\$//"" | tr ""[:lower:]"" ""[:upper:]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/58.sh,full_benchmark/llm_injection/pipelines,,True,True,0.09s,,,meaningless grep,"seq 1000 | sort -n | uniq | sort -r | tr ""0-9"" ""a-j"" | grep ""[a-j]"" | sed ""s/\$//"" | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/59.sh,full_benchmark/llm_injection/pipelines,,True,True,0.23s,,semantic mistake - only one line,,"find . -type f | tr -d ""\\n"" | sort | uniq | cut -d""/"" -f2 | grep -v ""^\\\\."" | sed ""s/\$//"" | tr ""[:lower:]"" ""[:upper:]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/6.sh,full_benchmark/llm_injection/pipelines,,True,True,0.34s,,,,"cat file.txt | wc -c | tr "" "" ""_"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/60.sh,full_benchmark/llm_injection/pipelines,,True,True,0.04s,,,,"cat /etc/passwd | sed ""d"" | grep "":"" | cut -d: -f1 | sort | uniq | tr ""[:lower:]"" ""[:upper:]"" | grep ""[A-Z]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/61.sh,full_benchmark/llm_injection/pipelines,,True,True,0.50s,,,empty output of grep,"ls -R | tr ""[:lower:]"" ""[:upper:]"" | tr ""A-Z"" ""a-z"" | sort | uniq | grep ""[A-Z]"" | sed ""s/\$//"" | cut -d""/"" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/62.sh,full_benchmark/llm_injection/pipelines,,True,True,0.08s,,,empty output of grep,"find . -type f | grep ""."" | grep -v ""."" | sort | uniq | tr ""/"" "" "" | cut -d"" "" -f2 | sed ""s/\$//"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/63.sh,full_benchmark/llm_injection/pipelines,,True,True,0.05s,,,meaningless cut,"seq 100 | tr -d "" "" | cut -d"" "" -f1 | sort -n | uniq | tr ""0-9"" ""a-j"" | grep ""[a-j]"" | sed ""s/\$//"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/64.sh,full_benchmark/llm_injection/pipelines,,True,True,2.13s,,need transducer: tr/sed/cut,meaningless sed,"ls -l | sort -k5,5n | sort -k9,9 | uniq | cut -d"" "" -f9 | grep -v ""^\\\\."" | tr ""[:lower:]"" ""[:upper:]"" | sed ""s/\$//"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/65.sh,full_benchmark/llm_injection/pipelines,,True,True,0.10s,,,empty output of grep,"cat /etc/passwd | tr -d ""x"" | grep ""x:"" | cut -d: -f1,6 | sort | uniq | sed ""s/\$//"" | tr ""[:lower:]"" ""[:upper:]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/66.sh,full_benchmark/llm_injection/pipelines,,True,True,0.29s,,need transducer: tr/sed/cut,meaningless grep,"find . -name ""*.txt"" | sort | uniq | tr ""."" ""_"" | sort | uniq | grep -v ""^\\\\."" | cut -d""/"" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/67.sh,full_benchmark/llm_injection/pipelines,,True,True,0.07s,,,empty output of sed,"ls -R | sed ""d"" | sort -u | cut -d""."" -f1 | tr ""[:lower:]"" ""[:upper:]"" | grep ""[A-Z]"" | uniq | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/68.sh,full_benchmark/llm_injection/pipelines,,True,True,0.09s,,,,"seq 1000 | tr ""0-9"" ""a-j"" | tr ""a-z"" ""0-9"" | sort -n | uniq | grep ""[0-9]"" | sed ""s/\$//"" | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/69.sh,full_benchmark/llm_injection/pipelines,,True,True,5.76s,,need transducer: tr/sed/cut,,"ls -l | tr -s "" "" | tr -d "" "" | cut -d"" "" -f9 | sort | uniq | grep -v ""^\\\\."" | sed ""s/\$//"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/7.sh,full_benchmark/llm_injection/pipelines,,True,True,0.15s,,need transducer: tr/sed/cut,,"grep ""pattern"" file.txt | wc -l | cut -f2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/70.sh,full_benchmark/llm_injection/pipelines,,True,True,0.21s,,,,"find . -type f | grep ""."" | grep -v ""."" | grep ""/"" | sort | uniq | tr ""/"" "" "" | cut -d"" "" -f2 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/71.sh,full_benchmark/llm_injection/pipelines,,True,True,0.05s,,,,"cat /etc/passwd | sed ""d"" | grep "":"" | sort | uniq | cut -d: -f1,6 | tr ""[:lower:]"" ""[:upper:]"" | grep ""[A-Z]"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/72.sh,full_benchmark/llm_injection/pipelines,,True,True,0.04s,,,,"seq 1 100 | tr -d [:alnum:] | sort | uniq | tr [:space:] ""\\n"" | sort | uniq -c | sort -nr | cut -d"" "" -f1 | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/73.sh,full_benchmark/llm_injection/pipelines,,True,True,0.21s,,,cut does not have enough fields,"cat /etc/passwd | tr "":"" ""\\n"" | sort | uniq -c | sort -n | sort -r | cut -d"" "" -f1 | grep -v ""^$"" | wc -l"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/llm_injection/pipelines/74.sh,full_benchmark/llm_injection/pipelines,,True,True,0.07s,,,empty output of tr,"seq 1 100 | sed ""s/[0-9]/X/g"" | sed ""s/X/#/g"" | sed ""s/#/*/g"" | tr ""*"" ""\\n"" | sort | uniq -c | sort -nr | grep -v ""^$"""
